91677
672106,896372,1,0
40044,672106,1,0
662799,672106,1,0
597134,672106,1,0
672106,854262,1,0
649595,672106,1,0
672106,801395,1,0
665978,672106,1,0
621362,672106,1,0
189963,672106,1,0
258490,672106,1,0
653541,672106,1,0
624490,672106,1,0
636262,672106,1,0
397240,672106,1,0
672106,908793,1,0
672106,841724,1,0
241286,672106,1,0
414463,672106,1,0
614390,672106,1,0
126187,672106,1,0
672106,708766,1,0
46158,672106,1,0
672106,832329,1,0
137780,672106,1,0
305886,672106,1,0
339301,672106,1,0
332635,672106,1,0
213301,672106,1,0
672106,946865,1,0
44949,672106,1,0
10851,672106,1,0
223631,672106,1,0
330216,672106,1,0
88047,672106,1,0
530882,672106,1,0
300397,672106,1,0
168607,672106,1,0
672106,820905,1,0
228925,672106,1,0
672106,916271,1,0
672106,896701,1,0
47337,672106,1,0
668660,672106,1,0
672106,949221,1,0
672106,840277,1,0
292999,672106,1,0
672106,751335,1,0
161844,672106,1,0
470160,672106,1,0
92552,672106,1,0
672106,793635,1,0
370982,672106,1,0
672106,746544,1,0
93208,672106,1,0
672106,777609,1,0
302513,672106,1,0
672106,689689,1,0
272875,672106,1,0
303331,672106,1,0
672106,896284,1,0
130757,672106,1,0
184741,672106,1,0
567313,672106,1,0
672106,709584,1,0
79355,672106,1,0
672106,813913,1,0
210587,672106,1,0
3422759,16540473,1,0
3422759,3597316,1,0
266990,3422759,1,0
3422759,19849797,1,0
3422759,4385640,1,0
3422759,23069799,1,0
3422759,18741084,1,0
3422759,17097179,1,0
3419825,3422759,1,0
3422759,20085210,1,0
8070379,19205402,1,0
21291602,22207779,1,0
1699613,22207779,1,0
13292288,22207779,1,0
16397911,22207779,1,0
16474825,22985809,1,0
2461169,12614306,1,0
2461169,8793826,1,0
2461169,18623183,1,0
2461169,18269745,1,0
2461169,7760801,1,0
2461169,12678589,1,0
2461169,21870537,1,0
2461169,4623013,1,0
2461169,11548511,1,0
831650,2461169,1,0
2461169,17456566,1,0
2461169,3768629,1,0
2461169,19142737,1,0
2461169,6814855,1,0
2461169,19584878,1,0
2461169,13028547,1,0
2461169,11319480,1,0
2461169,16466520,1,0
2461169,16388708,1,0
2461169,16224018,1,0
2461169,14183084,1,0
367771,2461169,1,0
2461169,2711645,1,0
2461169,12172485,1,0
2461169,14317426,1,0
1458629,2461169,1,0
2461169,15571542,1,0
250596,2461169,1,0
2461169,10287987,1,0
2461169,6244937,1,0
2461169,6061403,1,0
1421558,2461169,1,0
2461169,13902981,1,0
2461169,8612648,1,0
2461169,22246375,1,0
2461169,13783899,1,0
2461169,7132186,1,0
2461169,9693857,1,0
2461169,18731110,1,0
1966263,2461169,1,0
2461169,8778962,1,0
411631,2461169,1,0
2461169,19912848,1,0
2461169,21488869,1,0
2461169,2532322,1,0
2461169,16351776,1,0
2461169,4518934,1,0
948487,2461169,1,0
2461169,8625347,1,0
2461169,4471001,1,0
2461169,22993368,1,0
2461169,9088423,1,0
5157858,9954926,1,0
8793826,12614306,1,0
12614306,18623183,1,0
12614306,18269745,1,0
7760801,12614306,1,0
12614306,12678589,1,0
12614306,21870537,1,0
4623013,12614306,1,0
11548511,12614306,1,0
831650,12614306,1,0
12614306,17456566,1,0
3768629,12614306,1,0
12614306,19142737,1,0
6814855,12614306,1,0
12614306,19584878,1,0
12614306,13028547,1,0
11319480,12614306,1,0
12614306,16466520,1,0
12614306,16388708,1,0
12614306,16224018,1,0
12614306,14183084,1,0
367771,12614306,1,0
2711645,12614306,1,0
12172485,12614306,1,0
12614306,14317426,1,0
1458629,12614306,1,0
12614306,15571542,1,0
250596,12614306,1,0
10287987,12614306,1,0
6244937,12614306,1,0
6061403,12614306,1,0
1421558,12614306,1,0
12614306,13902981,1,0
8612648,12614306,1,0
12614306,22246375,1,0
12614306,13783899,1,0
7132186,12614306,1,0
9693857,12614306,1,0
12614306,18731110,1,0
1966263,12614306,1,0
8778962,12614306,1,0
411631,12614306,1,0
12614306,19912848,1,0
12614306,21488869,1,0
2532322,12614306,1,0
12614306,16351776,1,0
4518934,12614306,1,0
948487,12614306,1,0
8625347,12614306,1,0
4471001,12614306,1,0
12614306,22993368,1,0
9088423,12614306,1,0
151885,694747,1,0
255765,694747,1,0
303078,694747,1,0
581756,694747,1,0
694747,949327,1,0
692680,694747,1,0
190292,694747,1,0
694747,7225732,1,0
417300,694747,1,0
291167,694747,1,0
150478,335223,1,0
150478,606859,1,0
150478,755203,1,0
150478,792644,1,0
78966,150478,1,0
33845,150478,1,0
150478,567476,1,0
150478,638963,1,0
150478,810724,1,0
150478,850680,1,0
150478,839385,1,0
150478,288978,1,0
150478,586503,1,0
150478,934048,1,0
116038,150478,1,0
150478,804637,1,0
150478,346058,1,0
150478,534739,1,0
150478,413562,1,0
150478,810884,1,0
150478,536614,1,0
150478,822452,1,0
150478,601908,1,0
150478,811157,1,0
150478,536222,1,0
150478,814473,1,0
150478,950938,1,0
150478,896372,1,0
40044,150478,1,0
150478,662799,1,0
150478,597134,1,0
150478,854262,1,0
150478,649595,1,0
150478,801395,1,0
150478,665978,1,0
150478,621362,1,0
150478,189963,1,0
150478,258490,1,0
150478,653541,1,0
150478,624490,1,0
150478,636262,1,0
150478,397240,1,0
150478,908793,1,0
150478,841724,1,0
150478,241286,1,0
150478,414463,1,0
150478,614390,1,0
126187,150478,1,0
150478,708766,1,0
46158,150478,1,0
150478,832329,1,0
137780,150478,1,0
150478,305886,1,0
150478,339301,1,0
150478,332635,1,0
150478,213301,1,0
150478,946865,1,0
44949,150478,1,0
10851,150478,1,0
150478,223631,1,0
150478,330216,1,0
88047,150478,1,0
150478,530882,1,0
150478,300397,1,0
150478,168607,1,0
150478,820905,1,0
150478,228925,1,0
150478,916271,1,0
150478,896701,1,0
47337,150478,1,0
150478,668660,1,0
150478,949221,1,0
150478,840277,1,0
150478,292999,1,0
150478,751335,1,0
150478,161844,1,0
150478,470160,1,0
92552,150478,1,0
150478,793635,1,0
150478,370982,1,0
150478,746544,1,0
93208,150478,1,0
150478,777609,1,0
150478,302513,1,0
150478,689689,1,0
150478,272875,1,0
150478,303331,1,0
150478,896284,1,0
130757,150478,1,0
150478,184741,1,0
150478,567313,1,0
150478,709584,1,0
79355,150478,1,0
150478,813913,1,0
150478,210587,1,0
3061453,22501706,1,0
3061453,8273323,1,0
983036,3061453,1,0
3061453,3978710,1,0
3061453,7019244,1,0
3061453,19141603,1,0
3061453,8219190,1,0
3061453,10695599,1,0
2867246,3387990,1,0
6150059,8001867,1,0
335223,606859,1,0
335223,755203,1,0
335223,792644,1,0
78966,335223,1,0
33845,335223,1,0
335223,567476,1,0
335223,638963,1,0
335223,810724,1,0
335223,850680,1,0
335223,839385,1,0
288978,335223,1,0
335223,586503,1,0
335223,934048,1,0
116038,335223,1,0
335223,804637,1,0
335223,346058,1,0
335223,534739,1,0
335223,413562,1,0
335223,810884,1,0
335223,536614,1,0
335223,822452,1,0
335223,601908,1,0
335223,811157,1,0
335223,536222,1,0
335223,814473,1,0
335223,950938,1,0
335223,896372,1,0
40044,335223,1,0
335223,662799,1,0
335223,597134,1,0
335223,854262,1,0
335223,649595,1,0
335223,801395,1,0
335223,665978,1,0
335223,621362,1,0
189963,335223,1,0
258490,335223,1,0
335223,653541,1,0
335223,624490,1,0
335223,636262,1,0
335223,397240,1,0
335223,908793,1,0
335223,841724,1,0
241286,335223,1,0
335223,414463,1,0
335223,614390,1,0
126187,335223,1,0
335223,708766,1,0
46158,335223,1,0
335223,832329,1,0
137780,335223,1,0
305886,335223,1,0
335223,339301,1,0
332635,335223,1,0
213301,335223,1,0
335223,946865,1,0
44949,335223,1,0
10851,335223,1,0
223631,335223,1,0
330216,335223,1,0
88047,335223,1,0
335223,530882,1,0
300397,335223,1,0
168607,335223,1,0
335223,820905,1,0
228925,335223,1,0
335223,916271,1,0
335223,896701,1,0
47337,335223,1,0
335223,668660,1,0
335223,949221,1,0
335223,840277,1,0
292999,335223,1,0
335223,751335,1,0
161844,335223,1,0
335223,470160,1,0
92552,335223,1,0
335223,793635,1,0
335223,370982,1,0
335223,746544,1,0
93208,335223,1,0
335223,777609,1,0
302513,335223,1,0
335223,689689,1,0
272875,335223,1,0
303331,335223,1,0
335223,896284,1,0
130757,335223,1,0
184741,335223,1,0
335223,567313,1,0
335223,709584,1,0
79355,335223,1,0
335223,813913,1,0
210587,335223,1,0
4889303,22207815,1,0
606859,755203,1,0
606859,792644,1,0
78966,606859,1,0
33845,606859,1,0
567476,606859,1,0
606859,638963,1,0
606859,810724,1,0
606859,850680,1,0
606859,839385,1,0
288978,606859,1,0
586503,606859,1,0
606859,934048,1,0
116038,606859,1,0
606859,804637,1,0
346058,606859,1,0
534739,606859,1,0
413562,606859,1,0
606859,810884,1,0
536614,606859,1,0
606859,822452,1,0
601908,606859,1,0
606859,811157,1,0
536222,606859,1,0
606859,814473,1,0
606859,950938,1,0
606859,896372,1,0
40044,606859,1,0
606859,662799,1,0
597134,606859,1,0
606859,854262,1,0
606859,649595,1,0
606859,801395,1,0
606859,665978,1,0
606859,621362,1,0
189963,606859,1,0
258490,606859,1,0
606859,653541,1,0
606859,624490,1,0
606859,636262,1,0
397240,606859,1,0
606859,908793,1,0
606859,841724,1,0
241286,606859,1,0
414463,606859,1,0
606859,614390,1,0
126187,606859,1,0
606859,708766,1,0
46158,606859,1,0
606859,832329,1,0
137780,606859,1,0
305886,606859,1,0
339301,606859,1,0
332635,606859,1,0
213301,606859,1,0
606859,946865,1,0
44949,606859,1,0
10851,606859,1,0
223631,606859,1,0
330216,606859,1,0
88047,606859,1,0
530882,606859,1,0
300397,606859,1,0
168607,606859,1,0
606859,820905,1,0
228925,606859,1,0
606859,916271,1,0
606859,896701,1,0
47337,606859,1,0
606859,668660,1,0
606859,949221,1,0
606859,840277,1,0
292999,606859,1,0
606859,751335,1,0
161844,606859,1,0
470160,606859,1,0
92552,606859,1,0
606859,793635,1,0
370982,606859,1,0
606859,746544,1,0
93208,606859,1,0
606859,777609,1,0
302513,606859,1,0
606859,689689,1,0
272875,606859,1,0
303331,606859,1,0
606859,896284,1,0
130757,606859,1,0
184741,606859,1,0
567313,606859,1,0
606859,709584,1,0
79355,606859,1,0
606859,813913,1,0
210587,606859,1,0
153462,647710,1,0
153462,555928,1,0
30237,153462,1,0
153462,386316,1,0
2467221,12345227,1,0
2467221,19994918,1,0
308643,727183,1,0
308643,587124,1,0
308643,481939,1,0
210006,308643,1,0
308643,942693,1,0
308643,460892,1,0
282431,308643,1,0
308643,628819,1,0
308643,861011,1,0
308643,340064,1,0
308643,892621,1,0
308643,812803,1,0
7667,308643,1,0
308643,523070,1,0
308643,945607,1,0
308643,645756,1,0
112491,308643,1,0
308643,333433,1,0
308643,320979,1,0
308643,800221,1,0
308643,888827,1,0
189777,308643,1,0
268806,308643,1,0
308643,653371,1,0
308643,555513,1,0
308643,860578,1,0
308643,778678,1,0
274159,308643,1,0
119263,308643,1,0
661,308643,1,0
308643,679959,1,0
308643,775729,1,0
308643,823074,1,0
131811,308643,1,0
308643,492619,1,0
181591,308643,1,0
308643,310580,1,0
308643,621591,1,0
204078,308643,1,0
100791,308643,1,0
235245,308643,1,0
81287,308643,1,0
308643,764085,1,0
308643,643933,1,0
308643,689011,1,0
308643,952242,1,0
308643,482330,1,0
308643,709767,1,0
308643,473797,1,0
62362,308643,1,0
308643,569269,1,0
308643,364438,1,0
308643,736738,1,0
238176,308643,1,0
308643,480017,1,0
308643,608747,1,0
9563,308643,1,0
308643,680174,1,0
257201,308643,1,0
308643,601526,1,0
308643,941896,1,0
308643,820872,1,0
308643,859157,1,0
146579,308643,1,0
308643,935017,1,0
308643,310182,1,0
280040,308643,1,0
308643,604392,1,0
308643,420619,1,0
308643,922476,1,0
308643,838844,1,0
308643,778641,1,0
308643,441377,1,0
137600,308643,1,0
308643,649639,1,0
308643,737699,1,0
120730,308643,1,0
91017,308643,1,0
308643,704314,1,0
149935,308643,1,0
38361,308643,1,0
308643,682785,1,0
308643,849586,1,0
308643,433062,1,0
308643,413237,1,0
120707,308643,1,0
308643,543096,1,0
272355,308643,1,0
308643,615902,1,0
253661,308643,1,0
47756,308643,1,0
308643,520600,1,0
161760,308643,1,0
308643,431827,1,0
308643,756962,1,0
308643,765103,1,0
308643,536114,1,0
145197,308643,1,0
44823,308643,1,0
308643,860848,1,0
276152,322658,1,0
322658,372172,1,0
322658,494226,1,0
587124,727183,1,0
481939,727183,1,0
210006,727183,1,0
727183,942693,1,0
460892,727183,1,0
282431,727183,1,0
628819,727183,1,0
727183,861011,1,0
340064,727183,1,0
727183,892621,1,0
727183,812803,1,0
7667,727183,1,0
523070,727183,1,0
727183,945607,1,0
645756,727183,1,0
112491,727183,1,0
333433,727183,1,0
320979,727183,1,0
727183,800221,1,0
727183,888827,1,0
189777,727183,1,0
268806,727183,1,0
653371,727183,1,0
555513,727183,1,0
727183,860578,1,0
727183,778678,1,0
274159,727183,1,0
119263,727183,1,0
661,727183,1,0
679959,727183,1,0
727183,775729,1,0
727183,823074,1,0
131811,727183,1,0
492619,727183,1,0
181591,727183,1,0
310580,727183,1,0
621591,727183,1,0
204078,727183,1,0
100791,727183,1,0
235245,727183,1,0
81287,727183,1,0
727183,764085,1,0
643933,727183,1,0
689011,727183,1,0
727183,952242,1,0
482330,727183,1,0
709767,727183,1,0
473797,727183,1,0
62362,727183,1,0
569269,727183,1,0
364438,727183,1,0
727183,736738,1,0
238176,727183,1,0
480017,727183,1,0
608747,727183,1,0
9563,727183,1,0
680174,727183,1,0
257201,727183,1,0
601526,727183,1,0
727183,941896,1,0
727183,820872,1,0
727183,859157,1,0
146579,727183,1,0
727183,935017,1,0
310182,727183,1,0
280040,727183,1,0
604392,727183,1,0
420619,727183,1,0
727183,922476,1,0
727183,838844,1,0
727183,778641,1,0
441377,727183,1,0
137600,727183,1,0
649639,727183,1,0
727183,737699,1,0
120730,727183,1,0
91017,727183,1,0
704314,727183,1,0
149935,727183,1,0
38361,727183,1,0
682785,727183,1,0
727183,849586,1,0
433062,727183,1,0
413237,727183,1,0
120707,727183,1,0
543096,727183,1,0
272355,727183,1,0
615902,727183,1,0
253661,727183,1,0
47756,727183,1,0
520600,727183,1,0
161760,727183,1,0
431827,727183,1,0
727183,756962,1,0
727183,765103,1,0
536114,727183,1,0
145197,727183,1,0
44823,727183,1,0
727183,860848,1,0
4623012,8625346,1,0
367770,4623012,1,0
4623012,14317425,1,0
4623012,18269744,1,0
2461168,4623012,1,0
4623012,8793825,1,0
4623012,16351775,1,0
4623012,7760800,1,0
4623012,16224017,1,0
4623012,13783898,1,0
4623012,19584877,1,0
2711644,4623012,1,0
4623012,8778961,1,0
4623012,12172484,1,0
4623012,15571541,1,0
1458628,4623012,1,0
411630,4623012,1,0
3768628,4623012,1,0
831649,4623012,1,0
4623012,6814854,1,0
4623012,18623182,1,0
1421557,4623012,1,0
4623012,14183083,1,0
4623012,16466519,1,0
4623012,22246374,1,0
250595,4623012,1,0
4623012,7132185,1,0
4623012,9693856,1,0
948486,4623012,1,0
1966262,4623012,1,0
4623012,10287986,1,0
4623012,18731109,1,0
4623012,19142736,1,0
4623012,6244936,1,0
4623012,13028546,1,0
2532321,4623012,1,0
4623012,11319479,1,0
4623012,16388707,1,0
4623012,13902980,1,0
4623012,8612647,1,0
4518933,4623012,1,0
4623012,12678588,1,0
4623012,21870536,1,0
4623012,11548510,1,0
4471000,4623012,1,0
4623012,17456565,1,0
4623012,19912847,1,0
4623012,9088422,1,0
4623012,12614305,1,0
4623012,22993367,1,0
4623012,21488868,1,0
4623012,6061402,1,0
2362445,3613198,1,0
3613198,20654105,1,0
3613198,15461843,1,0
3613198,12232011,1,0
3239010,3613198,1,0
3613198,23390255,1,0
3613198,20806023,1,0
3613198,7237618,1,0
3613198,13121131,1,0
3613198,20310134,1,0
3613198,17984312,1,0
3613198,6319887,1,0
3613198,14876163,1,0
3613198,15831694,1,0
3613198,21285620,1,0
978946,3613198,1,0
3613198,11066056,1,0
3613198,12728035,1,0
3613198,21457925,1,0
3613198,13396233,1,0
16458722,17467778,1,0
8805649,17467778,1,0
9604063,17467778,1,0
4193496,17467778,1,0
5102753,17467778,1,0
983037,17467778,1,0
3978711,17467778,1,0
7019245,17467778,1,0
8793826,18623183,1,0
8793826,18269745,1,0
7760801,8793826,1,0
8793826,12678589,1,0
8793826,21870537,1,0
4623013,8793826,1,0
8793826,11548511,1,0
831650,8793826,1,0
8793826,17456566,1,0
3768629,8793826,1,0
8793826,19142737,1,0
6814855,8793826,1,0
8793826,19584878,1,0
8793826,13028547,1,0
8793826,11319480,1,0
8793826,16466520,1,0
8793826,16388708,1,0
8793826,16224018,1,0
8793826,14183084,1,0
367771,8793826,1,0
2711645,8793826,1,0
8793826,12172485,1,0
8793826,14317426,1,0
1458629,8793826,1,0
8793826,15571542,1,0
250596,8793826,1,0
8793826,10287987,1,0
6244937,8793826,1,0
6061403,8793826,1,0
1421558,8793826,1,0
8793826,13902981,1,0
8612648,8793826,1,0
8793826,22246375,1,0
8793826,13783899,1,0
7132186,8793826,1,0
8793826,9693857,1,0
8793826,18731110,1,0
1966263,8793826,1,0
8778962,8793826,1,0
411631,8793826,1,0
8793826,19912848,1,0
8793826,21488869,1,0
2532322,8793826,1,0
8793826,16351776,1,0
4518934,8793826,1,0
948487,8793826,1,0
8625347,8793826,1,0
4471001,8793826,1,0
8793826,22993368,1,0
8793826,9088423,1,0
16082064,20987164,1,0
18269745,18623183,1,0
7760801,18623183,1,0
12678589,18623183,1,0
18623183,21870537,1,0
4623013,18623183,1,0
11548511,18623183,1,0
831650,18623183,1,0
17456566,18623183,1,0
3768629,18623183,1,0
18623183,19142737,1,0
6814855,18623183,1,0
18623183,19584878,1,0
13028547,18623183,1,0
11319480,18623183,1,0
16466520,18623183,1,0
16388708,18623183,1,0
16224018,18623183,1,0
14183084,18623183,1,0
367771,18623183,1,0
2711645,18623183,1,0
12172485,18623183,1,0
14317426,18623183,1,0
1458629,18623183,1,0
15571542,18623183,1,0
250596,18623183,1,0
10287987,18623183,1,0
6244937,18623183,1,0
6061403,18623183,1,0
1421558,18623183,1,0
13902981,18623183,1,0
8612648,18623183,1,0
18623183,22246375,1,0
13783899,18623183,1,0
7132186,18623183,1,0
9693857,18623183,1,0
18623183,18731110,1,0
1966263,18623183,1,0
8778962,18623183,1,0
411631,18623183,1,0
18623183,19912848,1,0
18623183,21488869,1,0
2532322,18623183,1,0
16351776,18623183,1,0
4518934,18623183,1,0
948487,18623183,1,0
8625347,18623183,1,0
4471001,18623183,1,0
18623183,22993368,1,0
9088423,18623183,1,0
481939,587124,1,0
210006,587124,1,0
587124,942693,1,0
460892,587124,1,0
282431,587124,1,0
587124,628819,1,0
587124,861011,1,0
340064,587124,1,0
587124,892621,1,0
587124,812803,1,0
7667,587124,1,0
523070,587124,1,0
587124,945607,1,0
587124,645756,1,0
112491,587124,1,0
333433,587124,1,0
320979,587124,1,0
587124,800221,1,0
587124,888827,1,0
189777,587124,1,0
268806,587124,1,0
587124,653371,1,0
555513,587124,1,0
587124,860578,1,0
587124,778678,1,0
274159,587124,1,0
119263,587124,1,0
661,587124,1,0
587124,679959,1,0
587124,775729,1,0
587124,823074,1,0
131811,587124,1,0
492619,587124,1,0
181591,587124,1,0
310580,587124,1,0
587124,621591,1,0
204078,587124,1,0
100791,587124,1,0
235245,587124,1,0
81287,587124,1,0
587124,764085,1,0
587124,643933,1,0
587124,689011,1,0
587124,952242,1,0
482330,587124,1,0
587124,709767,1,0
473797,587124,1,0
62362,587124,1,0
569269,587124,1,0
364438,587124,1,0
587124,736738,1,0
238176,587124,1,0
480017,587124,1,0
587124,608747,1,0
9563,587124,1,0
587124,680174,1,0
257201,587124,1,0
587124,601526,1,0
587124,941896,1,0
587124,820872,1,0
587124,859157,1,0
146579,587124,1,0
587124,935017,1,0
310182,587124,1,0
280040,587124,1,0
587124,604392,1,0
420619,587124,1,0
587124,922476,1,0
587124,838844,1,0
587124,778641,1,0
441377,587124,1,0
137600,587124,1,0
587124,649639,1,0
587124,737699,1,0
120730,587124,1,0
91017,587124,1,0
587124,704314,1,0
149935,587124,1,0
38361,587124,1,0
587124,682785,1,0
587124,849586,1,0
433062,587124,1,0
413237,587124,1,0
120707,587124,1,0
543096,587124,1,0
272355,587124,1,0
587124,615902,1,0
253661,587124,1,0
47756,587124,1,0
520600,587124,1,0
161760,587124,1,0
431827,587124,1,0
587124,756962,1,0
587124,765103,1,0
536114,587124,1,0
145197,587124,1,0
44823,587124,1,0
587124,860848,1,0
330896,740874,1,0
659316,740874,1,0
6031248,23596949,1,0
6031248,11993046,1,0
2418918,6031248,1,0
755203,792644,1,0
78966,755203,1,0
33845,755203,1,0
567476,755203,1,0
638963,755203,1,0
755203,810724,1,0
755203,850680,1,0
755203,839385,1,0
288978,755203,1,0
586503,755203,1,0
755203,934048,1,0
116038,755203,1,0
755203,804637,1,0
346058,755203,1,0
534739,755203,1,0
413562,755203,1,0
755203,810884,1,0
536614,755203,1,0
755203,822452,1,0
601908,755203,1,0
755203,811157,1,0
536222,755203,1,0
755203,814473,1,0
755203,950938,1,0
755203,896372,1,0
40044,755203,1,0
662799,755203,1,0
597134,755203,1,0
755203,854262,1,0
649595,755203,1,0
755203,801395,1,0
665978,755203,1,0
621362,755203,1,0
189963,755203,1,0
258490,755203,1,0
653541,755203,1,0
624490,755203,1,0
636262,755203,1,0
397240,755203,1,0
755203,908793,1,0
755203,841724,1,0
241286,755203,1,0
414463,755203,1,0
614390,755203,1,0
126187,755203,1,0
708766,755203,1,0
46158,755203,1,0
755203,832329,1,0
137780,755203,1,0
305886,755203,1,0
339301,755203,1,0
332635,755203,1,0
213301,755203,1,0
755203,946865,1,0
44949,755203,1,0
10851,755203,1,0
223631,755203,1,0
330216,755203,1,0
88047,755203,1,0
530882,755203,1,0
300397,755203,1,0
168607,755203,1,0
755203,820905,1,0
228925,755203,1,0
755203,916271,1,0
755203,896701,1,0
47337,755203,1,0
668660,755203,1,0
755203,949221,1,0
755203,840277,1,0
292999,755203,1,0
751335,755203,1,0
161844,755203,1,0
470160,755203,1,0
92552,755203,1,0
755203,793635,1,0
370982,755203,1,0
746544,755203,1,0
93208,755203,1,0
755203,777609,1,0
302513,755203,1,0
689689,755203,1,0
272875,755203,1,0
303331,755203,1,0
755203,896284,1,0
130757,755203,1,0
184741,755203,1,0
567313,755203,1,0
709584,755203,1,0
79355,755203,1,0
755203,813913,1,0
210587,755203,1,0
78966,792644,1,0
33845,792644,1,0
567476,792644,1,0
638963,792644,1,0
792644,810724,1,0
792644,850680,1,0
792644,839385,1,0
288978,792644,1,0
586503,792644,1,0
792644,934048,1,0
116038,792644,1,0
792644,804637,1,0
346058,792644,1,0
534739,792644,1,0
413562,792644,1,0
792644,810884,1,0
536614,792644,1,0
792644,822452,1,0
601908,792644,1,0
792644,811157,1,0
536222,792644,1,0
792644,814473,1,0
792644,950938,1,0
792644,896372,1,0
40044,792644,1,0
662799,792644,1,0
597134,792644,1,0
792644,854262,1,0
649595,792644,1,0
792644,801395,1,0
665978,792644,1,0
621362,792644,1,0
189963,792644,1,0
258490,792644,1,0
653541,792644,1,0
624490,792644,1,0
636262,792644,1,0
397240,792644,1,0
792644,908793,1,0
792644,841724,1,0
241286,792644,1,0
414463,792644,1,0
614390,792644,1,0
126187,792644,1,0
708766,792644,1,0
46158,792644,1,0
792644,832329,1,0
137780,792644,1,0
305886,792644,1,0
339301,792644,1,0
332635,792644,1,0
213301,792644,1,0
792644,946865,1,0
44949,792644,1,0
10851,792644,1,0
223631,792644,1,0
330216,792644,1,0
88047,792644,1,0
530882,792644,1,0
300397,792644,1,0
168607,792644,1,0
792644,820905,1,0
228925,792644,1,0
792644,916271,1,0
792644,896701,1,0
47337,792644,1,0
668660,792644,1,0
792644,949221,1,0
792644,840277,1,0
292999,792644,1,0
751335,792644,1,0
161844,792644,1,0
470160,792644,1,0
92552,792644,1,0
792644,793635,1,0
370982,792644,1,0
746544,792644,1,0
93208,792644,1,0
777609,792644,1,0
302513,792644,1,0
689689,792644,1,0
272875,792644,1,0
303331,792644,1,0
792644,896284,1,0
130757,792644,1,0
184741,792644,1,0
567313,792644,1,0
709584,792644,1,0
79355,792644,1,0
792644,813913,1,0
210587,792644,1,0
367770,8625346,1,0
8625346,14317425,1,0
8625346,18269744,1,0
2461168,8625346,1,0
8625346,8793825,1,0
8625346,16351775,1,0
7760800,8625346,1,0
8625346,16224017,1,0
8625346,13783898,1,0
8625346,19584877,1,0
2711644,8625346,1,0
8625346,8778961,1,0
8625346,12172484,1,0
8625346,15571541,1,0
1458628,8625346,1,0
411630,8625346,1,0
3768628,8625346,1,0
831649,8625346,1,0
6814854,8625346,1,0
8625346,18623182,1,0
1421557,8625346,1,0
8625346,14183083,1,0
8625346,16466519,1,0
8625346,22246374,1,0
250595,8625346,1,0
7132185,8625346,1,0
8625346,9693856,1,0
948486,8625346,1,0
1966262,8625346,1,0
8625346,10287986,1,0
8625346,18731109,1,0
8625346,19142736,1,0
6244936,8625346,1,0
8625346,13028546,1,0
